,id_user,ds,n_searches,n_nights,n_guests_min,n_guests_max,origin_country,filter_price_min,filter_price_max,filter_room_types,filter_neighborhoods
17961,f7715fd7-2831-4cf5-a882-03598de19d51,2014-10-07,1.0,4.0,3.5,3.5,NL,,,,
17962,f774d04b-203a-43a4-8d24-13dfe08947e7,2014-10-13,6.0,3.0,1.0,1.0,NL,0.0,136.0,Entire home/apt,
17963,f777d1ad-2d20-4558-a52f-014e2cbabeb5,"2014-10-04, 2014-10-07, 2014-10-02",4.4,3.25,1.4,1.6,FR,,,",Entire home/apt, Entire home/apt",
17964,f777e6d7-9a7a-41e3-ab8c-fe1716eacba7,2014-10-06,4.0,2.0,1.0,1.5,IE,0.0,96.0,",Entire home/apt",
17965,f77995f6-c6e8-4c87-bedc-31a216a7be6b,2014-10-05,2.0,6.0,2.0,2.0,IT,,,Private room,
17966,f77fc6e0-82f4-4f0f-afa5-b4150842120e,2014-10-10,17.0,7.0,8.0,8.0,FR,,,",Entire home/apt",
17967,f78564bd-17e4-4673-964d-730dfc0931b3,"2014-10-09, 2014-10-03",7.0,5.0,1.3333333333333333,1.6666666666666667,DE,0.0,74.5,,
17968,f7870559-a142-4d18-949d-872ab582fc73,2014-10-04,1.0,4.0,1.0,1.0,DE,,,,
17969,f78994b9-5eb2-4ad2-a7c7-ce69fa74ebdb,2014-10-07,6.0,14.0,2.0,2.0,BR,0.0,335.0,",Entire home/apt,Entire home/apt,Private room,Private room",
17970,f796926d-b6e4-44c7-bf45-dcc81666eb3a,2014-10-11,17.666666666666668,2.0,1.0,1.6666666666666667,IE,0.0,361.0,",Private room,Private room,Entire home/apt",
17971,f79e0749-45d7-4e01-88f4-161c7b8c24aa,2014-10-08,9.0,,1.0,2.0,US,,,",Private room",
17972,f7a1fbe5-3c56-47f9-b8f7-54da36494fd1,2014-10-07,1.0,,1.0,1.0,DE,,,,
17973,f7ae0488-3ccc-4ffe-9991-6bb2d9e70a1b,"2014-10-08, 2014-10-11, 2014-10-05, 2014-10-06",1.6,2.0,1.0,1.0,IE,,,,
17974,f7b048e9-9c2e-431f-b288-a0399599ee61,2014-10-01,6.0,29.0,2.0,2.0,HR,,,,
17975,f7b0ce3a-5ef6-4db5-bc85-4719babc3dbb,2014-10-01,36.5,9.0,1.0,1.0,IE,0.0,617.0,,
17976,f7b81a06-8892-4482-8d7b-782960f7c380,2014-10-14,4.0,80.33333333333333,2.0,2.0,GB,,,Entire home/apt,
17977,f7b87e30-3593-4e7a-95b2-938c2b1acd04,2014-10-04,17.0,5.0,2.0,2.0,FR,0.0,130.0,",Entire home/apt,Entire home/apt,Private room",
17978,f7bbfcfe-5643-472d-a852-16e63a5aca57,2014-10-14,11.0,4.0,3.0,3.0,US,0.0,240.0,",Entire home/apt",
17979,f7ca46be-dd02-465c-90c4-1d5d06312e26,2014-10-10,2.3333333333333335,30.5,1.0,1.0,IE,,,,
17980,f7cb7ae1-b6a2-414a-8bd1-37dcc804588b,2014-10-04,10.0,3.0,2.0,2.0,IT,0.0,80.0,",Entire home/apt",
17981,f7cf558f-fd57-4e23-bbb8-cd409c055fac,2014-10-13,40.666666666666664,6.0,1.6666666666666667,2.0,DE,,,,
17982,f7cf684e-c873-4ede-9d6d-5f73b256a77c,"2014-10-11, 2014-10-09, 2014-10-12, 2014-10-03",11.0,12.6,1.0,1.0,US,44.5,536870939.5,"Private room, ,Private room",
17983,f7cfea3d-99c9-4613-806c-43e1f69d68d6,2014-10-04,3.0,3.0,3.0,3.0,GB,0.0,114.0,Entire home/apt,
17984,f7d20ddb-a64a-4b95-a613-c7b8871790f6,2014-10-02,4.0,1.0,4.0,4.0,AU,0.0,127.0,,
17985,f7d2850e-67cc-4f5d-94ed-4788d8f308ea,2014-10-08,7.5,7.0,1.0,1.0,DE,,,,
17986,f7d4243d-3ce1-4b86-9846-c891b474202e,2014-10-14,22.0,4.0,2.0,2.0,AT,0.0,105.0,",Entire home/apt",
17987,f7d60e04-336b-4fbe-b04b-c513dfe72ec2,2014-10-01,8.0,33.0,1.0,1.0,BE,,,Entire home/apt,
17988,f7d7dec3-5277-47e1-9460-821fddd5fb4c,2014-10-12,4.25,3.5,1.0,1.0,AT,,,"Private room, ,Private room",
17989,f7d80a38-68cf-4351-91cb-e7788c1eb764,2014-10-11,2.5,5.0,1.0,3.5,NL,,,,
17990,f7da3e94-dd55-4fd5-9b1b-c52bedd0e06a,"2014-10-08, 2014-10-04",7.5,1.5,2.0,3.0,FR,0.0,82.5,",Private room, ,Entire home/apt,Entire home/apt,Private room,Private room",
17991,f7dd8df3-9be4-4f3c-9820-216c49518fb6,2014-10-13,11.0,,1.0,1.0,IE,,,",Private room",
17992,f7df9b68-9d45-4fee-8cd9-b986fa71ff49,2014-10-09,1.0,,1.0,1.0,IE,,,,
17993,f7e50888-55b3-46e9-882c-5f13dfe21600,2014-10-04,21.0,,1.0,1.0,IE,,,,
17994,f7e53ef1-fda2-4677-884a-4a2575c3c46b,2014-10-05,1.5,20.0,1.0,6.5,RU,0.0,602.0,",Entire home/apt",
17995,f7e989a2-b539-4112-99b9-62e2609277e2,2014-10-02,8.0,4.0,2.0,2.0,NL,0.0,108.0,",Entire home/apt",
17996,f7e9d760-012a-48e6-a013-524a0bd46e8a,2014-10-07,3.0,,1.0,1.0,BA,,,,
17997,f7e9e4ab-11b0-45c6-aeff-80bb4b1bbdba,"2014-10-06, 2014-10-04, 2014-10-03",17.25,3.0,1.5,1.75,ES,0.0,357913993.3333333,,
17998,f7eed86c-17d3-4dc1-a2b9-60de1cac18b3,2014-10-11,5.0,,2.0,2.0,HR,0.0,48.0,,
17999,f7fdc9b2-a92b-4a5a-b610-5ce810bc0bef,2014-10-14,1.0,,1.0,1.0,IE,,,,
18000,f7ffef9a-6bfd-490f-b028-254023433ef6,2014-10-09,2.0,4.0,1.0,1.0,GR,0.0,504.0,,
18001,f8002f99-e025-48bb-bfca-1a23493785b7,2014-10-12,3.0,,1.0,1.0,GB,,,,
18002,f801107b-2c5d-4280-9a63-00882e9cbfc4,2014-10-07,3.0,5.0,2.0,2.0,US,0.0,125.0,Entire home/apt,
18003,f803163d-72fa-44d3-adda-1fb28b170736,2014-10-02,3.0,8.0,1.0,1.0,US,,,",Entire home/apt",
18004,f80a55c4-d6bd-48e0-82de-9e06ae174cee,2014-10-08,7.25,2.0,1.0,1.0,GB,0.0,151.66666666666666,"Private room, ,Private room",
18005,f80bd8de-4563-4af2-b1c1-74933131f581,2014-10-13,4.5,113.0,1.0,1.5,AT,,,,
18006,f80bdc04-6e40-4783-8521-e1a8a8fa8fa3,2014-10-14,2.0,,1.0,3.0,FR,0.0,515.0,",Entire home/apt",
18007,f80cb22e-0227-4ae2-afd7-ae9dfcb9a23d,2014-10-11,33.0,,1.0,2.0,ES,0.0,168.0,",Entire home/apt,Private room",
18008,f81b0158-2545-47fe-a7fe-2ea2a90f62b3,2014-10-02,3.0,11.88888888888889,3.0,3.3333333333333335,IE,0.0,293.0,,
18009,f81e82e6-b9d5-4d63-948e-e533112810fc,2014-10-01,9.0,3.0,4.0,6.0,FR,0.0,213.0,",Entire home/apt",
18010,f821f4c7-c83a-4440-9450-3147e8782f2f,"2014-10-14, 2014-10-02",8.6,11.8,3.2,5.4,IE,,,",Entire home/apt, Entire home/apt",
18011,f82383b6-53a8-43f9-9dd6-8326d392e812,2014-10-05,1.0,,1.0,1.0,DE,,,,
18012,f824777f-4154-4429-87ec-e8601efa8a70,"2014-10-09, 2014-10-07, 2014-10-06",3.75,3.0,1.5,1.75,IT,0.0,124.0,",Entire home/apt, Entire home/apt",
18013,f829a283-3d19-4a6c-b93a-41c5bc3e379c,2014-10-14,1.0,,1.0,1.0,IE,,,,
18014,f82c1e2e-31e5-4476-9144-99ff106d9dd7,2014-10-06,1.0,3.0,5.0,5.0,US,,,,
18015,f82da390-8ade-4c2f-b8b2-13e9255225c9,2014-10-13,8.0,,1.0,1.0,IE,,,,
18016,f8370828-1791-422d-8a0c-f44e7b1b51a4,"2014-10-08, 2014-10-07",4.5,2.0,1.5,2.0,DE,0.0,116.5,",Entire home/apt",
18017,f83cffd5-a239-4690-80ed-f5ec264a7f3f,"2014-10-02, 2014-10-06",4.5,63.0,1.0,1.0,BR,,,",Shared room",
18018,f83e7025-efc8-4e64-9c9b-28a95144f58f,2014-10-01,2.0,,1.0,1.0,IE,,,,
18019,f845f95b-eb23-4cbc-a95d-094741d06080,2014-10-11,2.0,4.0,3.0,3.0,US,,,,
18020,f84701a5-6d59-43fe-bfbd-8135392709d6,2014-10-08,2.5,2.0,1.5,2.0,FR,,,",Entire home/apt, Entire home/apt",
18021,f84bf1ea-eb5a-4a71-90c9-6392d8daa589,2014-10-06,10.0,1.0,8.0,10.0,NL,,,,
18022,f84c5df3-69e6-428d-ac03-09dbb9ab429b,2014-10-07,5.0,4.0,1.0,1.0,DE,0.0,73.0,",Shared room",",City Centre"
18023,f84e1a51-f5bc-4e29-a918-3dacd2096d56,"2014-10-11, 2014-10-12",7.5,2.5,2.0,2.0,SI,0.0,145.0,",Private room",
18024,f85012d1-50f7-475e-9948-64d7e3aa068e,2014-10-14,3.0,3.0,2.0,2.0,GB,0.0,75.0,,
18025,f8557f60-8dc8-41be-a5d4-d635c0b7307e,"2014-10-02, 2014-10-03",12.0,7.0,2.5,3.0,IS,0.0,1073741823.0,,",City Centre"
18026,f858012b-4391-4428-9eaf-7030120a26a4,2014-10-07,2.0,7.0,2.0,2.0,ID,0.0,305.0,Entire home/apt,
18027,f85b8773-b68e-4c06-a684-657d621fde0e,2014-10-01,6.0,7.0,2.0,2.0,IE,,,Entire home/apt,
18028,f85be1dc-1627-4f8f-aacc-b43cee0037e7,2014-10-10,7.0,2.0,2.0,2.0,GB,,,Entire home/apt,
18029,f862c82c-e14a-4405-acf5-aea2873c1641,2014-10-02,7.0,7.0,1.0,1.0,US,,,",Entire home/apt",
18030,f8695b21-7689-4787-92f8-6874506667da,2014-10-09,3.0,1.5,1.0,1.0,IE,,,,
18031,f86d60c6-61a3-4402-9346-431bbfe2c1c9,2014-10-04,12.0,3.0,5.0,5.0,US,,,,
18032,f87111ac-ee11-4351-9e8b-acf292b0821e,2014-10-02,35.5,2.0,1.5,2.0,AU,,,",Entire home/apt,Private room",
18033,f87224dc-cb34-4eec-b722-52286e54e27d,2014-10-07,2.0,,1.0,1.0,IE,,,,
18034,f872cbe6-1e39-401e-8d83-869686457d1a,"2014-10-07, 2014-10-05, 2014-10-02",4.0,3.0,1.75,2.0,SE,,,",Entire home/apt,Private room,Shared room, Shared room, Private room,Shared room, Entire home/apt",
18035,f87d5e8c-957d-48ab-96db-c9f95a69fc07,2014-10-09,9.0,3.0,2.0,2.0,AU,,,",Entire home/apt",
18036,f882a7e7-1a8d-415b-8457-2c6c1e1aefb4,2014-10-13,7.0,11.0,2.0,2.0,FR,0.0,957.0,",Entire home/apt",
18037,f883c00c-1be2-4a87-95a2-6a5193cdd6c8,2014-10-13,3.0,,1.0,1.0,GB,,,,
18038,f8882c35-ef8e-44c8-a3d1-9be56bbeb78f,"2014-10-14, 2014-10-07",4.0,2.0,1.3333333333333333,1.6666666666666667,GB,0.0,80.0,",Entire home/apt,Private room, Entire home/apt",
18039,f88c7e62-f922-4a66-b449-bc3b721f3243,2014-10-08,2.3333333333333335,2.5,1.3333333333333333,1.6666666666666667,ES,,,",Private room, Entire home/apt",
18040,f890e2a3-a97c-4db8-8056-6c9036992a4b,2014-10-02,7.333333333333333,1.6666666666666667,3.0,3.0,SG,0.0,164.0,"Entire home/apt,Private room, ,Entire home/apt,Private room,Private room,Private room,Shared room",
18041,f894e750-4496-4edd-9b85-2c21354aff27,2014-10-13,1.0,2.0,3.0,3.0,US,0.0,177.0,,
18042,f8980758-4943-4f77-ae5d-536541af45fc,2014-10-13,43.0,3.0,2.0,2.0,IT,0.0,105.0,",Entire home/apt,Private room,Private room",
18043,f89c7849-3f61-46b8-a33b-484fb76e54f3,2014-10-06,1.0,,1.0,1.0,DE,,,,
18044,f89cffc2-c0ad-4820-bb40-42b4959e5597,2014-10-06,27.0,,1.0,2.0,BR,0.0,20.0,",Entire home/apt",
18045,f8a11e2d-7255-4b25-b40b-362143f86ecb,2014-10-14,4.5,3.0,1.0,1.0,ES,,,,
18046,f8a312f8-a021-406e-8485-d9f47a090dd1,2014-10-04,18.0,,1.0,2.0,GB,,,",Entire home/apt",
18047,f8a6d4a8-cb28-4391-9e20-d8df3aea1b6a,2014-10-11,4.0,4.0,2.0,2.0,FR,,,",Entire home/apt",
18048,f8a8f837-04fd-426f-b9c6-c22fc323b355,2014-10-03,5.0,6.0,1.0,1.5,DE,0.0,333.0,",Private room",
18049,f8a947b8-efe5-4065-97c4-14e86b043798,2014-10-05,3.0,1.0,1.0,1.0,BE,,,,
18050,f8ac2103-fac3-4f9a-a6b5-d2f54e53a04f,2014-10-12,10.0,7.0,2.0,2.0,US,30.0,1073741823.0,",Entire home/apt",
18051,f8afd2c5-ce06-4ecc-a20c-9ab68cf8e1a7,2014-10-05,13.0,4.0,3.0,3.0,DE,0.0,179.0,,
18052,f8b37010-9587-422a-a129-5305af183bf7,2014-10-12,10.0,,2.0,2.0,IE,,,",Entire home/apt",
18053,f8b4f31a-49fa-41bf-a0e3-b0eb449d6062,2014-10-07,3.0,,1.0,3.0,GB,0.0,240.0,",Entire home/apt",
18054,f8b8c91b-c8ba-4220-aeb4-4722a6a3c730,2014-10-04,2.0,,1.0,1.0,GB,,,,
18055,f8be6e2f-e880-4768-b298-e1def13f0706,2014-10-02,4.0,,1.0,1.0,GB,,,",Entire home/apt",",City Centre,Docklands,Old City"
18056,f8be90e4-6c86-4f96-9b81-dcb4a3cb3c9d,"2014-10-07, 2014-10-14, 2014-10-10, 2014-10-01, 2014-10-06",5.285714285714286,3.0,3.142857142857143,3.857142857142857,IT,0.0,225.0,,
18057,f8befad2-8ac5-4081-9912-82073c4e42b4,2014-10-11,1.0,3.0,1.5,1.5,AU,0.0,95.0,Entire home/apt,
18058,f8c54656-98e9-4202-91ba-c795ffccfe1f,2014-10-12,4.0,6.0,7.0,7.0,US,,,",Entire home/apt",
18059,f8c9567d-3a8d-49fe-ae97-66c577ee2fcf,2014-10-08,32.0,2.0,1.0,1.0,AU,0.0,227.0,",Entire home/apt",
18060,f8c98807-1001-48e1-b9e2-991579ad0d23,"2014-10-12, 2014-10-09, 2014-10-08, 2014-10-10, 2014-10-13",15.142857142857142,2.4285714285714284,1.0,1.0,IE,0.0,57.142857142857146,Private room,
18061,f8cf9665-41f8-48af-84fa-faebe7b451f3,2014-10-13,9.5,2.0,1.0,1.5,GB,0.0,129.0,",Entire home/apt",
18062,f8d0127e-cd78-4c84-b179-93ffffcf8d4e,2014-10-08,1.0,,1.0,1.0,FR,,,,
18063,f8d51534-c21d-404a-893d-b891da5cfe6a,2014-10-04,13.0,15.0,4.0,4.0,US,0.0,405.0,Entire home/apt,
18064,f8d885d2-03bb-4b2e-8e6c-685b5ce4ed2e,"2014-10-13, 2014-10-02, 2014-10-05, 2014-10-01",12.142857142857142,16.666666666666668,1.4285714285714286,2.0,US,0.0,568.0,",Entire home/apt, Entire home/apt",
18065,f8daf7fa-7270-42d8-afba-a993de3cdc3f,2014-10-01,13.0,2.0,5.0,5.0,FR,,,Entire home/apt,
18066,f8dd6666-5be4-4c96-b83d-e3694abe1532,2014-10-05,1.5,4.0,2.0,2.0,AU,,,Entire home/apt,
18067,f8e6aff0-121b-4df2-b0d5-dec52af14b4a,2014-10-04,24.0,3.0,2.0,2.0,HR,0.0,1073741823.0,",Private room",",City Centre"
18068,f8ea93bd-f4f0-4f95-8102-09f9aeae3002,2014-10-03,9.0,7.0,1.0,1.0,IE,,,,
18069,f8f0a09f-4acb-48fa-a1ac-a378ee551c2f,"2014-10-12, 2014-10-03",6.0,5.0,9.0,9.0,FR,0.0,402.0,",Entire home/apt",
18070,f8f5701d-8b94-44b7-bf81-7d9635cea271,2014-10-08,5.0,,1.0,1.0,DE,,,,
18071,f8f8c3bd-d50f-493f-9187-6eeccf0d19c6,2014-10-06,17.0,5.0,1.0,2.0,FR,0.0,66.0,",Entire home/apt,Private room,Private room",
18072,f8fa18e3-633b-43f2-ab86-8e62ddac1b45,2014-10-01,3.6666666666666665,3.0,1.3333333333333333,2.0,IT,,,,
18073,f8ffb632-ef9a-475f-b57c-3f3acceac0b5,2014-10-06,12.0,1.0,1.0,1.0,US,0.0,100.0,,
18074,f90001fe-65d3-4869-b5cc-f7416f3184f1,2014-10-05,16.0,2.0,1.0,1.0,US,0.0,100.0,",Entire home/apt,Entire home/apt,Private room,Private room",",City Centre"
18075,f90172d3-9537-4986-9ca0-ad610017cdd8,2014-10-01,5.0,1.0,1.0,4.0,IE,,,",Entire home/apt",
18076,f9017d09-fc16-4095-8969-1b2cd3b4ff78,2014-10-08,2.0,25.0,1.0,1.0,IE,,,,
18077,f902d90b-2592-45ed-8b37-1d74642afd2d,"2014-10-11, 2014-10-12",3.25,2.5,1.0,1.25,CA,0.0,54.0,",Private room",
18078,f905546f-5ab7-4dce-8185-8808470fd153,2014-10-03,1.0,,1.0,1.0,IE,,,,
18079,f90602b2-599c-410d-bb6a-d9667942d64b,"2014-10-08, 2014-10-14, 2014-10-09",7.777777777777778,7.0,4.222222222222222,4.888888888888889,DE,0.0,1017.0,",Entire home/apt",
18080,f907e108-0bc4-4097-8a54-7f6e81c90379,2014-10-13,2.3333333333333335,25.5,1.0,1.3333333333333333,GB,82.0,320.0,",Entire home/apt",
18081,f9083e2f-92fa-4416-9d68-5a9e72517107,2014-10-09,1.0,,1.0,1.0,GB,,,,
18082,f9087f60-af9b-4271-a485-14bf42e1693f,"2014-10-08, 2014-10-07",1.0,9.0,1.0,1.0,US,,,Entire home/apt,
18083,f90c5f91-1684-4890-9b7e-49f9cbe50b5a,2014-10-14,4.0,2.5,1.0,1.0,GB,,,,
18084,f91593fe-e012-4b94-b781-e1930d741b14,2014-10-05,3.5,61.0,1.0,2.0,IT,,,",Entire home/apt",
18085,f91887a5-896f-4b85-9ab9-802d9e32a93e,2014-10-04,1.0,,1.0,1.0,DE,,,,
18086,f918d15d-9e91-478b-8f0a-64bc4a3f8bcb,"2014-10-13, 2014-10-12",2.0,,1.0,1.0,US,,,,
18087,f919fb95-e125-4ba5-b024-5eb64d763f35,"2014-10-05, 2014-10-01",8.333333333333334,3.0,2.6666666666666665,4.333333333333333,IT,,,",Entire home/apt, Entire home/apt",
18088,f91b7760-8895-4bdb-b7d9-a98fed35fe00,2014-10-08,5.0,2.0,2.0,2.0,GB,,,",Entire home/apt",
18089,f91d80e4-3858-4fc7-a8c3-555089e63681,"2014-10-13, 2014-10-12",3.0,4.0,5.666666666666667,8.0,FR,,,,
18090,f91f76f2-bcd6-4b9c-a083-a35aabac8748,2014-10-09,1.0,22.0,1.0,1.0,BR,,,,
18091,f928ebbf-82ab-44a3-88c5-6d927e2e544b,"2014-10-13, 2014-10-07, 2014-10-06",7.5,1.5,1.1666666666666667,1.3333333333333333,IE,0.0,341.2,",Private room,Shared room, ,Entire home/apt,Private room,Private room, ,Private room",",City Centre,Docklands"
18092,f929a643-50ea-4519-bf3e-e6336c199cce,2014-10-09,14.0,2.0,2.0,2.0,CA,0.0,194.0,",Entire home/apt",
18093,f929d223-91d8-4c3e-832e-7f9ec541e03b,2014-10-09,7.0,9.0,1.0,1.0,US,0.0,95.0,",Entire home/apt",
18094,f92a3160-969c-46f3-a90c-ea9b16a05989,2014-10-13,1.0,2.0,1.0,1.0,IN,,,,
18095,f92c813a-614a-4a16-93d5-b6480fa12989,2014-10-02,23.0,2.0,3.0,3.0,FR,0.0,212.0,",Entire home/apt",",City Centre"
18096,f935d857-5967-45df-9a0d-d8c38dd711e1,2014-10-13,4.0,,1.0,1.0,IE,,,,
18097,f936bcf4-a8e4-4d40-bb47-c3b6b8869389,2014-10-07,1.0,2.0,2.0,2.0,US,,,,
18098,f9383f90-a817-45cc-8ed6-4b388630ad41,2014-10-09,2.5,4.0,1.0,6.0,IT,,,,
18099,f9391408-f2c6-4a0e-8bed-d434c0715c47,"2014-10-13, 2014-10-14",2.0,3.0,4.0,4.0,US,200.0,1073741823.0,,
18100,f93a5a07-486c-40ad-8ca7-dd2cf3830b2d,"2014-10-07, 2014-10-10",3.5,3.0,4.0,4.0,BR,0.0,211.0,",Entire home/apt",
18101,f93af16e-61e1-4154-8a01-bb3199f3dde1,2014-10-06,1.0,,1.0,1.0,GB,,,,
18102,f93d3304-b5eb-49ed-8813-2087d1c950ce,2014-10-02,30.0,2.0,4.0,8.0,FR,,,",Entire home/apt",
18103,f943e9e1-80b2-4068-bca1-1395bcb445ef,2014-10-02,1.0,2.0,2.0,2.0,UY,0.0,144.0,Entire home/apt,
18104,f946d965-5f17-40db-92f6-2c1ee62544cb,2014-10-14,2.0,1.0,1.0,1.0,GB,,,",Entire home/apt",
18105,f949ede5-6a24-4851-86bf-399efac5a973,2014-10-07,1.5,80.0,1.0,1.0,PT,,,Entire home/apt,
18106,f94a5a00-f0f3-4f87-b62f-1764cc403842,2014-10-12,1.0,,1.0,1.0,GB,,,,
18107,f94aa83b-8c09-45be-a93a-8f15d8929fc1,2014-10-02,5.0,1.0,2.0,3.0,IE,,,",Entire home/apt",
18108,f94d45da-f2ed-4d91-82c5-15efdf15e12a,2014-10-07,25.0,7.0,1.0,1.0,ES,,,,
18109,f94e8083-2b1d-4f78-9bbf-4e9ae8d785b5,"2014-10-11, 2014-10-07",23.5,4.0,2.5,2.5,FR,253.0,1073741823.0,",Entire home/apt, ,Entire home/apt,Entire home/apt,Shared room",
18110,f9560eda-1d85-40bf-8c51-45318609e344,2014-10-14,33.0,3.0,1.0,1.0,RU,,,,
18111,f95a4949-2ee6-4649-8434-d018871e09fc,"2014-10-12, 2014-10-06",1.5,2.0,1.0,1.0,DE,,,Entire home/apt,
18112,f95b27b3-6b11-4ea2-bc51-4f3ee5e41de2,2014-10-14,9.0,2.0,3.0,3.0,GB,,,",Entire home/apt",
18113,f95ea35c-699f-457c-91c9-0d319bcf58a3,2014-10-07,10.0,3.0,1.0,2.0,GB,0.0,81.0,",Entire home/apt",
18114,f96038bd-0326-4f10-a428-adbb84e50b6d,2014-10-07,1.0,1.0,4.0,4.0,AU,,,,
18115,f96100b3-a1f6-4af1-a443-901f68b40a7b,2014-10-13,1.0,,1.0,1.0,NL,,,,
18116,f964be56-a84e-41d6-9da9-9b4da653e523,2014-10-07,7.0,3.0,2.0,2.0,US,0.0,1073741823.0,",Entire home/apt",",City Centre"
18117,f96933e3-ac56-4b3e-a0ec-b46e6b6c430b,2014-10-02,3.0,2.0,1.0,1.0,IE,,,",Entire home/apt",
18118,f96974ef-b1ae-4554-9f75-ed411506cec5,2014-10-08,3.0,3.0,2.0,2.0,GB,0.0,291.0,,
18119,f96d3862-6c84-4276-8be2-8360086915b6,2014-10-06,1.0,,1.0,1.0,US,,,,
18120,f970aecf-6b28-4eaf-87a2-26c5cafae2a8,"2014-10-04, 2014-10-05, 2014-10-06",17.0,3.0,5.0,5.0,AU,,,",Entire home/apt, Entire home/apt",
18121,f97713ea-32cd-4479-ad19-d66cf71fb83d,2014-10-13,22.0,2.0,2.0,2.0,GB,0.0,146.0,,
18122,f97884b8-b13d-4774-88c4-e44f4dacc42c,2014-10-09,4.0,5.0,2.0,2.0,LU,0.0,130.0,Entire home/apt,
18123,f97ba6e8-ba87-4f0d-b2bc-59bee1975573,"2014-10-07, 2014-10-13, 2014-10-05, 2014-10-08",3.2857142857142856,2.0,2.0,4.0,GB,,,,
18124,f97d78f1-dd8f-4b49-a08b-6fb8e9afc76e,2014-10-07,13.0,5.5,2.0,2.0,CA,0.0,121.5,",Entire home/apt, ,Entire home/apt,Entire home/apt,Private room,Shared room,Entire home/apt,Shared room",
18125,f986d9f4-1b7b-4a42-bcda-57360b679407,2014-10-03,11.0,3.0,4.0,4.0,GB,0.0,1073741823.0,",Entire home/apt",
18126,f988ddd1-3ae9-4f80-b112-ed633969ed44,"2014-10-13, 2014-10-07",9.0,1.0,1.5,1.5,DE,,,,
18127,f98c52e1-7fcd-4379-b3d3-faade8dd87ce,2014-10-12,7.5,3.0,1.0,1.5,ES,0.0,276.0,",Entire home/apt",
18128,f98ee9f2-6488-4167-b7c3-d8d4bf876509,"2014-10-04, 2014-10-03",14.5,3.0,2.0,2.0,BE,0.0,79.5,,
18129,f98f39e7-112f-4f3d-a695-690cd2d3aee7,2014-10-07,19.0,,2.0,2.0,US,0.0,135.0,",Entire home/apt",",City Centre,Old City,Temple Bar"
18130,f9912d4c-d3a9-403f-ac1f-21859c8016df,2014-10-13,13.0,7.0,1.0,1.0,US,,,,
18131,f9925d2d-4c82-4a54-8a4a-c99afedf39d0,"2014-10-06, 2014-10-02, 2014-10-03",18.333333333333332,1.3333333333333333,1.0,1.1666666666666667,IE,,,"Private room, ,Private room",
18132,f993aace-5297-4754-b27e-14bb12815806,"2014-10-11, 2014-10-09, 2014-10-10",2.2,3.0,1.0,1.0,US,,,,
18133,f99ab496-a637-49c6-b449-7ad9ca4d4371,2014-10-02,2.5,8.0,1.0,2.5,FR,0.0,189.0,,
18134,f9a4c929-e3f4-44da-8ab0-b9ba0069a91f,2014-10-10,4.0,2.0,2.0,2.0,NL,,,,
18135,f9a7f75f-6bb0-4198-b99d-f4669bfd53b7,2014-10-14,3.0,,1.0,2.0,US,0.0,100.0,",Private room",
18136,f9aadda7-447f-41dc-9252-f8a77b85c7a1,2014-10-03,9.0,4.0,1.0,4.0,FR,,,",Entire home/apt",
18137,f9abedcf-1749-4719-9f7c-e38812d7716f,"2014-10-07, 2014-10-10, 2014-10-05, 2014-10-08",3.6666666666666665,4.428571428571429,1.0,1.0,IE,123.0,1073741823.0,"Private room, Entire home/apt,Private room, ,Entire home/apt,Private room,Private room, ,Shared room, ,Private room",",Ballsbridge"
18138,f9b2f7af-95a3-4933-8d90-c50141b4245a,2014-10-04,2.0,,1.0,1.0,GB,,,,
18139,f9b381aa-48b6-4210-ad09-7f0f26d3644c,2014-10-10,3.0,,1.0,1.0,KR,,,,
18140,f9b67074-ba5c-4dc6-a992-dc66673cb735,2014-10-03,3.0,11.0,1.0,1.0,KR,,,,",City Centre"
18141,f9b719aa-f8b5-4aa5-9b50-3673e38c3841,"2014-10-07, 2014-10-02",4.0,2.0,1.5,2.0,AU,,,,
18142,f9bdb8be-1ec7-4608-8454-52352c81e4de,2014-10-03,19.0,8.0,1.0,1.0,FR,,,",Entire home/apt",",Ranelagh and Rathmines"
18143,f9d09246-e3a1-4d79-a6e5-76b1bdb314a1,"2014-10-13, 2014-10-14",8.5,20.5,1.0,1.0,US,,,",Entire home/apt",",City Centre"
18144,f9d542da-4d29-4c16-922d-034515b4443d,"2014-10-13, 2014-10-14, 2014-10-01",9.0,32.42857142857143,1.0,1.25,TW,0.0,66.0,",Entire home/apt,Shared room, ,Private room",
18145,f9d95bff-1a0e-4c07-8029-924f68ca3338,2014-10-03,12.5,2.0,1.0,1.0,IE,0.0,44.5,,
18146,f9d9fe16-a7ad-4893-897f-6e322ef43da5,"2014-10-08, 2014-10-10",3.3333333333333335,1.0,1.6666666666666667,3.0,IE,0.0,536870990.5,Entire home/apt,
18147,f9dea29f-3f46-4b3d-ad24-3981e1ebfb97,"2014-10-02, 2014-10-01",2.3333333333333335,29.0,1.6666666666666667,2.3333333333333335,DE,,,,
18148,f9e18f17-6a85-4222-8c9c-746ac6d21036,2014-10-14,3.0,,1.0,1.0,IE,,,,
18149,f9e30a3b-1627-4ddf-afd1-adc172f83d80,2014-10-12,4.0,4.0,2.0,2.0,FR,0.0,54.0,",Entire home/apt",
